text,audio_text,path,audio_path
"This is a vlog-style video, captured in a static, eye-level medium shot from a front view. The scene takes place in an outdoor backyard on a sunny day, illuminated by bright, natural light, with a green lawn, a wooden fence, a green plastic table and chairs, and various pieces of wood on the ground. In the center, a man with short brown hair and a beard, wearing a dark grey polo shirt and dark pants, stands holding a yellow plastic container. He is actively pouring its contents into a blue bucket held by a woman. To his right, a woman with her dark hair tied in a bun, wearing a black tank top and dark pants, stands holding the bucket and receiving the liquid. The man looks at the camera and speaks, saying, [SPEECH_0].","A clear, male voice speaking in a calm and informative tone, with a steady pace and neutral emotion. The speech is set against a quiet outdoor background with no discernible ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/5e926061bdf44bb55ef613fbd79251be-Scene-036.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/5e926061bdf44bb55ef613fbd79251be-Scene-036.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set outdoors on an overcast day, with a white fence and green posts in the background, and natural lighting. On the left side of the frame, a man with a beard and brown hair, wearing a black puffer jacket with a white logo, is speaking and gesturing with his right hand. On the right side of the frame, a younger man with dark hair, wearing a black hooded jacket, stands and listens with a neutral expression. The man on the left speaks, saying, [SPEECH_0].","A clear, friendly male voice speaking in a calm and conversational tone. The speech is steady and well-paced, with no background music or sound effects.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/972babaf689442a0994ae1fb5888696c-Scene-034.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/972babaf689442a0994ae1fb5888696c-Scene-034.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor, rural environment during the daytime, with dry grass and shrubs in the background and a white pickup truck parked between the two men. In the center-left, a man wearing a tan long-sleeved shirt, blue jeans, and a brown and beige baseball cap stands with his hands in his pockets, speaking and gesturing with his hands. To his right, another man in a blue long-sleeved shirt, blue jeans, and a beige baseball cap stands with his hands in his pockets, listening attentively. The man on the left speaks, saying, [SPEECH_0].","A clear, conversational male voice speaking in a calm and informative tone. The speech is steady and natural, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/27348a2e3bbc42587622888228039020-Scene-027.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/27348a2e3bbc42587622888228039020-Scene-027.wav
"This is an interview, presented as a static, eye-level medium shot from a front view. The scene is set outdoors in a rural area during the daytime, with a vast green field, a few dead trees, and a line of trees in the far distance under a clear sky, all illuminated by bright, natural light. On the right side of the frame, an older man with white hair, wearing a green baseball cap, dark sunglasses, and a red long-sleeved shirt, is the main subject. He is speaking and gesturing with his hands, his expression neutral and focused. On the left side of the frame, an older woman with short, dark, curly hair, wearing glasses and a red short-sleeved shirt, stands and listens, occasionally smiling. The man speaks, saying, [SPEECH_0].","A clear, calm male voice speaking in a neutral tone, with a steady pace and a slightly gravelly timbre, suggesting an older speaker. The audio is clean and free of background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/263996dc174ebefbd13bc097cd42ed00-Scene-049.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/263996dc174ebefbd13bc097cd42ed00-Scene-049.wav
"This is a vlog-style video captured in a static, eye-level medium shot from a front view. The scene is set outdoors during the daytime, with green trees and a parking lot visible in the background, under bright natural lighting. In the foreground, a man with dark hair and a beard, wearing sunglasses, a black hoodie, and a light blue collared shirt underneath, is speaking and gesturing with his hands. He is positioned on the left. To his right, another man with dark hair, wearing a pink button-down shirt, a black lanyard, and a watch, stands with his arms crossed, listening with an attentive expression. The man on the left speaks, saying, [SPEECH_0].","A clear, conversational male voice speaks at a moderate pace with a neutral tone. The audio is clean and well-recorded, with no noticeable background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/b50b4b8f9922a1696cf624f0248aafb5-Scene-012.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/b50b4b8f9922a1696cf624f0248aafb5-Scene-012.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set outdoors by a large body of water on a bright day, with a cloudy sky and trees on the far bank, illuminated by natural light. In the center, a man with a shaved head and a beard, wearing a blue short-sleeved t-shirt with a Puma logo, stands on the left and speaks with an engaged expression, gesturing with his hands. To his right, a woman with brown hair tied back, wearing a matching blue t-shirt, stands and listens with a smile. The man speaks, saying, [SPEECH_0].","A clear, friendly male voice speaking in a calm and informative tone. The dialogue is natural and engaging, with subtle background ambient sounds of the outdoors, suggesting an open-air environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/cb0800b8288385ce41983031a5cf2fca-Scene-058.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/cb0800b8288385ce41983031a5cf2fca-Scene-058.wav
"This is a vlog presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor park or garden during the daytime, with trees, a grassy area, and a building with white windows in the background. The ground has some fallen leaves, and the lighting is natural. In the center, a man with short dark hair, wearing a black puffer jacket with 'THE RUNNING CHANNEL' logo on the chest, stands on the right and speaks to the camera with an engaged and smiling expression, gesturing with his hands. To his left, a woman with dark hair tied back, wearing a black puffer jacket with 'THE RUNNING CHANNEL' logo on the chest and black gloves, stands and listens, occasionally smiling. The man says, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and conversational, with subtle background room ambience, indicating a quiet outdoor environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/5e680dec2b1fe564eea3a6545021e606-Scene-009.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/5e680dec2b1fe564eea3a6545021e606-Scene-009.wav
"This is an instructional video, presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor jungle or forest during the daytime, with a small stream, lush green foliage, and rocks in the background, all illuminated by natural light. On the left, a man with long dark hair tied back and a beard, wearing a grey tank top and black pants, stands holding and manipulating a set of colorful poi with a neutral and focused expression. On the right, a man with short, styled hair featuring a shaved design, wearing a bright pink sleeveless shirt with the word 'Awesome' on it and dark pants, holds and manipulates a similar set of poi. He talks and gestures, saying, [SPEECH_0]. The continuous sound of flowing water from the stream is audible in the background.","A clear, friendly male voice speaking in a calm and informative tone. The dialogue is natural and instructional, with a steady pace and a slightly upbeat inflection. The background is filled with the continuous, gentle sound of flowing water from a stream.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/2246d1df8c1509a769224362e96fa0d4-Scene-008.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/2246d1df8c1509a769224362e96fa0d4-Scene-008.wav
"This is a vlog filmed in a static, eye-level medium shot from a front view. The scene is set in an outdoor area during the daytime, with patches of snow on the ground, a wire mesh fence, and a wooden fence in the background, under natural lighting. In the center, a man with a long beard and a black bandana on his head, wearing a black t-shirt with a white graphic, a black fleece jacket, and black gloves, is holding a long, silver-colored metal object and speaking to the camera with an engaged and explanatory expression, gesturing with his hands. To his left, another man with a long beard, wearing a black hoodie and blue jeans, stands still, holding a similar long, silver-colored metal object with a neutral expression. The man in the center says, [SPEECH_0].","A clear, male voice speaking in a calm and explanatory tone. The speech is steady and well-paced, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/cb9ff3bde91288a521b467e4db8b1430-Scene-104.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/cb9ff3bde91288a521b467e4db8b1430-Scene-104.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set on an outdoor wooden deck during the daytime, with a white railing, green trees, and a white fence in the background under a partly cloudy sky, illuminated by natural light. In the left foreground, a middle-aged man with a beard, wearing a black t-shirt and a black baseball cap with green text, holds a microphone and speaks, saying, [SPEECH_0]. In the right foreground, a young man wearing a light gray t-shirt, a white baseball cap worn backward, a necklace, and a watch, stands and listens with a smile.","A clear, male voice speaking in a neutral and informative tone, with a steady pace and no background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/3c76206cb39261d944d2ef0577b0f5a9-Scene-028.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/3c76206cb39261d944d2ef0577b0f5a9-Scene-028.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor garden during the daytime, with a small wooden house and lush green plants in the background, under natural lighting. In the center, a man with a beard, wearing a black baseball cap backwards, a light blue button-down shirt, and a necklace, sits on a bench with a relaxed posture, talking and gesturing with his hands. To his right, a woman with long brown hair, wearing a dark green t-shirt and a patterned skirt with a belt, sits on the bench, listening attentively with a calm expression. The man speaks, saying, [SPEECH_0].","A clear, calm male voice speaks in a conversational tone, with a steady pace and neutral emotion. The audio is clean, with no background music or ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/dcac60da11996cd39935db886316d274-Scene-079.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/dcac60da11996cd39935db886316d274-Scene-079.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor park on a sunny day, with green grass, trees, and a building in the background, illuminated by harsh natural light. In the foreground, a young man with short brown hair, wearing a white tank top, is on the left, and a man with dark hair, a beard, and a mohawk, wearing a purple tank top, a dark vest, and a necklace, is on the right. Both men are talking and gesturing with their hands, looking at the camera and each other with engaged and smiling expressions. The man on the left speaks, saying, [SPEECH_0]. The man on the right then speaks, saying, [SPEECH_1]. A bicycle is visible in the background.","A clear, friendly male voice speaking in a calm and warm tone, paired with another clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background room ambience, indicating a quiet outdoor environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/d16386c5659943c418943ceaffeca2b0-Scene-009.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/d16386c5659943c418943ceaffeca2b0-Scene-009.wav
"This is an interview or vlog, presented as a static, eye-level medium shot from a front view. The scene is set on an outdoor patio or covered porch during the daytime, illuminated by natural light, with a garden visible in the background. A woman with brown hair tied back, wearing a white tank top with a black graphic and text that reads 'GIRLS WHO GARDEN', sits on the left side of the frame. A man with a beard and short hair, wearing an olive green t-shirt, sits on the right side. They are seated at a table with two large salads, several glass jars containing preserved foods, and small glasses with dried herbs. The woman speaks, saying, [SPEECH_0]. The man then speaks, saying, [SPEECH_1].","A clear, friendly female voice speaking in a calm and informative tone, followed by a clear, friendly male voice speaking in a calm and informative tone. The dialogue is natural and conversational, with no background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/d5524d0fec4394545284fb2d2fc71989-Scene-061_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/d5524d0fec4394545284fb2d2fc71989-Scene-061_subtitle_cropped.wav
"This is a vlog, presented as a static, eye-level medium shot from a front view. The scene is set outdoors on a paved path during dusk, with a parking lot, a grassy area with white chairs, and trees in the background. A lamppost decorated with string lights stands between the two men. In the left foreground, a man with long brown hair and a beard, wearing a tan baseball cap backwards, a dark green jacket over a grey shirt, and grey pants, is speaking and gesturing with his hands. In the right foreground, a man with short dark hair, wearing a black baseball cap backwards, a blue quilted jacket over a dark hoodie, and black pants, listens with a smile, occasionally gesturing with his hand. The lighting is low-key, creating a calm atmosphere. The man on the left says, [SPEECH_0].","A clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and intimate, with a steady pace and a slightly upbeat, conversational mood. The recording is clean with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/c1d56ee86e3e1e833e106fcfee16473e-Scene-026.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/c1d56ee86e3e1e833e106fcfee16473e-Scene-026.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an outdoor field on a sunny day, illuminated by natural light, with a wooden fence and a range of mountains visible in the background. In the center, a man in a green and white baseball cap, a grey puffer vest, and a tan chest pouch with a logo stands on the left, smiling and talking. To his right, another man in a black cap, sunglasses, and a black puffer jacket stands and listens. The man on the left speaks, saying, [SPEECH_0].","A clear, neutral male voice speaking at a moderate pace, with a calm and informative tone. The audio is clean and free of background noise, suggesting a quiet outdoor environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/34b5607e97442faf91006f1f1e58a642-Scene-050.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/34b5607e97442faf91006f1f1e58a642-Scene-050.wav
"This is a sports commentary scene, presented as a static, eye-level medium shot from a front view. The setting is an indoor arena with a dirt motocross track, under artificial lighting. In the foreground, two men in grey plaid suits and light blue shirts stand behind a black table with three monitors displaying the 'Monster Energy Supercross' logo. The man on the right, with brown hair, is the main subject, actively speaking and using hand gestures to emphasize his points. The man on the left, with dark hair, listens attentively. In the background, the arena's stands are mostly empty, and a faint engine noise from a vehicle on the track can be heard. The commentator on the right speaks, saying, [SPEECH_0].","A clear, male voice speaking in a calm and analytical tone, with a steady pace and neutral emotion. The speech is set against a faint, low-frequency ambient hum, likely from the arena's machinery or ventilation system.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/c54c459cf12a2078895317ce854fb6d4-Scene-008.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/c54c459cf12a2078895317ce854fb6d4-Scene-008.wav
"This is an interview, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor event space with a black backdrop, illuminated by spotlights. On the left, a man with short dark hair and a goatee, wearing a dark blue and light blue zip-up jacket with sponsor logos and a gold chain necklace, stands with a neutral expression, listening attentively. On the right, a man with dark hair, wearing a dark suit jacket over a patterned light-colored shirt, holds a microphone and speaks. A dartboard is visible on the far left, and a white sign with the text 'Happy Bet' is behind them. A scoreboard is partially visible on the far right. The man on the right speaks into the microphone, saying, [SPEECH_0].","A clear, professional male voice with a neutral tone and steady pace, speaking in a formal manner. The audio is clean and well-recorded, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/782577e5ad987d00984c2f17ed40711c-Scene-001_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/782577e5ad987d00984c2f17ed40711c-Scene-001_subtitle_cropped.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor gym during the daytime, with a dark grey wall, a large metal squat rack, and rows of dumbbells in the background, under low-key lighting. In the center, a Black man with a beard, wearing a black t-shirt with white text 'BREAK THE MOULD', black shorts, and a black headband with white text, stands with his hands behind his back, speaking and gesturing with an engaged and expressive expression. To his left, a white man with short brown hair and a beard, wearing a dark grey t-shirt with a white Nike logo and black pants, stands with his hands on his hips, listening with a neutral expression. The man in the center speaks, saying, [SPEECH_0].","A clear, calm male voice speaking in a conversational tone. The speech is steady and measured, with a neutral emotional quality. The audio is clean and free of background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/7aebda1c3fc8fb42fa43d1883146fe6b-Scene-005.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/7aebda1c3fc8fb42fa43d1883146fe6b-Scene-005.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set on an outdoor dirt racetrack at night, illuminated by artificial lighting, with a safety fence, spectator stands, and various banners visible in the background. Two men are the main subjects. On the left, a man with a beard, wearing a dark blue hoodie with a 'Rocket Chassis' logo, dark shorts, and a white baseball cap, walks forward while talking and smiling. On the right, another man with a beard, wearing an olive green hoodie with an 'XPL Rocket' logo and light-colored shorts, also walks forward while talking and smiling. The man on the left speaks, saying, [SPEECH_0]. The man on the right responds, saying, [SPEECH_1].","A clear, friendly male voice speaking in a calm and warm tone, paired with another clear, friendly male voice speaking in a calm and warm tone. The dialogue is natural and intimate, with subtle background ambience, indicating a quiet outdoor environment.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/01ff94a90eeb1a26c70403564d3b803e-Scene-010.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/01ff94a90eeb1a26c70403564d3b803e-Scene-010.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor stage or studio during the daytime, with Christmas decorations including large poinsettia plants, a drum kit, and string lights in the background, and bright, high-key lighting. In the center, a young man with curly brown hair, wearing a red suede jacket over a black shirt, sits on the left with a neutral expression, listening. To his right, a young man with dark hair, wearing a cream-colored, vertically striped, short-sleeved collared shirt, sits and speaks animatedly, smiling. He says, [SPEECH_0]. Immediately after, the sound of audience laughter is heard.","A clear, friendly male voice speaking in a calm and warm tone, with a natural and conversational delivery. The dialogue is followed by the sound of a crowd laughing in response to the speaker's joke.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/a7f734de43f41d6115b40d5d731b7c88-Scene-022.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/a7f734de43f41d6115b40d5d731b7c88-Scene-022.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set in an indoor auditorium with tiered wooden seating in the background and spotlight lighting. On the left, an older man with gray hair and glasses, wearing a dark blue suit jacket, a light-colored striped shirt, and a red tie, sits in a chair with a red folder on his lap, listening attentively with a smile. On the right, a younger man with brown hair and glasses, wearing a white button-down shirt and gray pants, sits in a chair and speaks, using hand gestures. The younger man asks a question, saying, [SPEECH_0].","A clear, neutral male voice speaks at a moderate pace in a calm and conversational tone. The audio is clean and well-recorded, with no background noise or music.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/74b6b9fd51a20954a9b8346b0809b000-Scene-560.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/74b6b9fd51a20954a9b8346b0809b000-Scene-560.wav
"This is an interview presented as a static, eye-level medium shot from a front view. The scene is set outdoors in an amusement park on a sunny day, with a wooden roller coaster and trees in the background, under bright natural lighting. In the center, a woman with long, wavy brown hair, wearing a black zip-up jacket with a name tag that reads 'Grace' and a logo on the chest, stands on the left side of the frame. She is speaking and gesturing with her hands, her expression engaged and informative. To her right, a man with dark hair, a beard, and a mustache, wearing a dark blue polo shirt, stands listening attentively. The woman says, [SPEECH_0].","A clear, female voice speaking in a calm and informative tone, with a steady pace and neutral emotion. The speech is set against a quiet outdoor background with no discernible ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/825364ccb3c0eaec960b01e2552c64c4-Scene-048.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/825364ccb3c0eaec960b01e2552c64c4-Scene-048.wav
"This is an interview presented as a static, eye-level medium shot from an overlooking view. The scene is set on an outdoor balcony during the daytime, with a large sports stadium featuring green seating and buildings in the background, under overcast natural lighting. On the left, a man with brown hair and glasses, wearing a black t-shirt with a white geometric design, stands with his hands on the railing, listening attentively. On the right, a woman with long brown hair, wearing a light green blazer over a white top, stands holding a smartphone and gestures with her hands as she speaks. She says, [SPEECH_0].","A clear, conversational female voice speaking in a neutral and informative tone. The speech is steady and well-paced, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/74ba83b3c131ce65b799e8a2b7401b04-Scene-088_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/74ba83b3c131ce65b799e8a2b7401b04-Scene-088_cropped.wav
"This is a theater performance, presented as a static, eye-level medium shot from a front view. The scene is set on a dimly lit stage designed to resemble an interrogation room, with plain gray walls and a metal table. In the center, a middle-aged man with graying hair, wearing a dark suit, white shirt, and a patterned purple tie, sits in a chair with a serious and earnest expression. To his left, another middle-aged man with graying hair, wearing a dark suit, white shirt, and a patterned blue tie, stands and adjusts a polygraph machine cuff on the seated man's left arm. The seated man speaks, saying, [SPEECH_0]. Audience laughter is heard after the first line of his speech.","A clear male voice with a neutral tone speaks in a steady, deliberate manner. After the first line, audience laughter is heard, indicating a live performance setting.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/39c5dc89172f392cb9e3d46253c7d1c9-Scene-026.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/39c5dc89172f392cb9e3d46253c7d1c9-Scene-026.wav
"This is a vlog-style video, presented as a static, eye-level medium shot from a front view. The scene is set in an indoor gym during the daytime, with orange and black metal racks, pull-up bars, and various pieces of fitness equipment in the background, under artificial lighting. In the foreground, two women are the main subjects. On the left, a woman with vibrant purple hair styled in a high bun, wearing a white tank top and a gold necklace, is speaking with an engaged expression. On the right, a woman with long, reddish-brown hair tied in a bun, wearing a black tank top and noticeable makeup, listens intently with a focused expression before turning to smile. The woman on the left says, [SPEECH_0].","A clear, female voice speaking in a casual and conversational tone. The speech is at a moderate pace and volume, with a natural, informal cadence.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/ecaea6afd6646567d001c015d4d51daf-Scene-088_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/ecaea6afd6646567d001c015d4d51daf-Scene-088_subtitle_cropped.wav
"This is a sports commentary scene, filmed in a static, eye-level medium shot from a front view. The setting is an indoor stage with a blue backdrop, illuminated by spotlights. On the left, an older man with white hair, wearing a black suit jacket over a white collared shirt, holds a microphone and speaks with a neutral expression. On the right, a younger man with dark hair, wearing a grey suit jacket over a black shirt, also holds a microphone and speaks with an engaged and expressive demeanor. A dartboard is visible on the left side of the frame, and a white sign with 'GERMAN DARTS MASTERS' is on the right. The younger man speaks, saying, [SPEECH_0].","A clear, male voice with a neutral tone speaks at a moderate pace, delivering commentary in a professional and informative manner.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bb0823c93a7456847fddc23ada10084f-Scene-027.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bb0823c93a7456847fddc23ada10084f-Scene-027.wav
"This fitness instruction video is filmed in a static, eye-level medium shot from a front view. The scene is set in an indoor gym with wooden walls and black metal gym equipment, including a power rack and a pull-up bar, under bright, even lighting. On the left side of the frame, a muscular, shirtless man with short brown hair and a beard, wearing black shorts, is in the foreground, performing dips on parallel bars with a focused and exerting expression. On the right side of the frame, another muscular man with short brown hair and a beard, wearing a red sleeveless shirt with the word 'STRENGTH' on it, stands and talks to the camera with an engaged expression. He speaks, saying, [SPEECH_0].","A clear, confident male voice speaks in a calm and informative tone, with a steady pace and a neutral emotional state. The audio is clean and well-recorded, with no background music or ambient noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/bddb86095edc1f73cbb6eeedcbc8835b-Scene-009_subtitle_cropped.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/bddb86095edc1f73cbb6eeedcbc8835b-Scene-009_subtitle_cropped.wav
"This is a car review/test drive video, presented as a static, eye-level medium shot from an over-the-shoulder perspective inside the vehicle. The scene takes place inside a car on a racetrack during the daytime, with a view of the track through the windshield and side windows, under overcast lighting. In the center, a man with a beard, wearing a silver and black full-face helmet, a black jacket, and a watch on his left wrist, is in the driver's seat, holding the steering wheel and talking. To his right, another man with a beard, wearing a silver and black full-face helmet and a black polo shirt with a logo, sits in the passenger seat, looking forward and talking. The driver speaks, saying, [SPEECH_0]. The continuous, low-pitched rumble of a car engine is audible throughout the clip.","A clear, friendly male voice speaking in a calm and conversational tone, with a moderate pace and a hint of amusement. The dialogue is natural and intimate, with subtle background engine noise, indicating a quiet indoor environment such as a car interior.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/c6759f8541f1eae44d20de2a6db21b07-Scene-053.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/c6759f8541f1eae44d20de2a6db21b07-Scene-053.wav
"This is a game show segment, presented as a static, eye-level medium shot from a front view. The scene is set on a stage designed to look like a dimly lit, old European street at night, with buildings and a streetlamp visible in the background, under low-key lighting. On the left, a man with dark, styled hair, wearing a brown velvet-like jacket over a white collared shirt, stands behind a wooden table. He opens a black case, revealing a set of five knives, then closes the case. On the right, a woman with long, wavy blonde hair, wearing a black long-sleeved dress and a necklace, stands and observes him with a smile. The man speaks, saying, [SPEECH_0]. A soft click and rustle are heard as the case is opened and closed.","A clear, friendly male voice speaking in a calm and engaging tone. The dialogue is natural and informative, with a steady pace and a warm, inviting quality. The audio is clean and well-recorded, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/ed5b1f063564b6ae58a48901067f634c-Scene-021.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/ed5b1f063564b6ae58a48901067f634c-Scene-021.wav
"This is a talk show segment, presented as a static, eye-level medium shot from a front view. The scene is set on a stage designed to look like a bar or club, with a band setup including drums and microphones visible in the background. A large floral arrangement is to the left of the subjects. The lighting is focused spotlighting on the two individuals. On the left, an older woman with short, white hair, wearing a black blazer with a sheer, patterned top underneath, stands smiling and looking at the man next to her. On the right, a man with dark hair, wearing a black blazer over a black turtleneck, stands and speaks, gesturing with his hands. The audience applauds at the beginning of the clip. The man then says, [SPEECH_0].","The audio begins with the sound of audience applause. Following the applause, a male voice speaks in a clear, conversational tone. The speech is delivered at a moderate pace and volume, with no noticeable background noise.",/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged/59442a2442ee8c5d92e3129b60dee990-Scene-025.mp4,/mnt/shaoguan1cephfs/wevision-vfx/leileizhu/ominihuman/ominihuman/testset/single_double_merged_audio/59442a2442ee8c5d92e3129b60dee990-Scene-025.wav
